"","X","screen_name","username","user_id","tweet_id","tweet_url","timestamp","timestamp_epochs","text","text_html","links","hashtags","has_media","img_urls","video_url","likes","retweets","replies","is_replied","is_reply_to","parent_tweet_id","reply_to_users","data$tweet_id"
"166",171,"laurenpeikoff","Lauren Peikoff",17773367,1241454480295591936,"/laurenpeikoff/status/1241454480295591938","2020-03-21 19:59:47",1584820787,".@GeorgeTakei to @davidgura on Trump characterizing coronavirus as Chinese virus: it sends a cold chill throughout Asian-American communities, because he’s sending a signal to the haters... we are chilled by the use... we have a long history of anti-Asian hatred in this country.","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">.<a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""237845487"" dir=""ltr"" href=""/GeorgeTakei""><s>@</s><b>GeorgeTakei</b></a> to <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""14888467"" dir=""ltr"" href=""/davidgura""><s>@</s><b>davidgura</b></a> on Trump characterizing coronavirus as Chinese <strong>virus</strong>: it sends a cold chill throughout <strong>Asian</strong>-American communities, because he’s sending a signal to the haters... we are chilled by the use... we have a long history of <strong>anti</strong>-<strong>Asian</strong> hatred in this country.</p>","[]","[]","False","[]",NA,38,9,2,"True","False",NA,"[]",1241454480295591936
"167",172,"PinayCLE","PinayCLE",1019406014636888064,1241449941106446336,"/PinayCLE/status/1241449941106446336","2020-03-21 19:41:45",1584819705,"Wow, the commenters are a hoot. Saying to not say Africa cuz it’s harmfully generalizing, yet, co-signing Trump on calling it Chinese Virus. Your anti asian is showing. Fuckers https://twitter.com/BBCWorld/status/1240993626181775361 …","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""4"" lang=""en"">Wow, the commenters are a hoot. Saying to not say Africa cuz it’s harmfully generalizing, yet, co-signing Trump on calling it Chinese <strong>Virus</strong>. Your <strong>anti</strong> <strong>asian</strong> is showing. Fuckers <a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://twitter.com/BBCWorld/status/1240993626181775361"" dir=""ltr"" href=""https://t.co/HoKslkMaza"" rel=""nofollow noopener"" target=""_blank"" title=""https://twitter.com/BBCWorld/status/1240993626181775361""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">twitter.com/BBCWorld/statu</span><span class=""invisible"">s/1240993626181775361</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>","['https://twitter.com/BBCWorld/status/1240993626181775361']","[]","False","[]",NA,6,0,0,"False","False",NA,"[]",1241449941106446336
"168",173,"inayatb","Inayat Bunglawala",246850632,1241430196265177088,"/inayatb/status/1241430196265177088","2020-03-21 18:23:18",1584814998,"Why are @BBCNews not bringing on experts to criticise Trump's moronic description of CV as ""the Chinese virus""? The incompetent fuckwit is deliberately fostering racist anti-Chinese anti-Asian sentiment.","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Why are <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""612473"" dir=""ltr"" href=""/BBCNews""><s>@</s><b>BBCNews</b></a> not bringing on experts to criticise Trump's moronic description of CV as ""the Chinese <strong>virus</strong>""? The incompetent fuckwit is deliberately fostering racist <strong>anti</strong>-Chinese <strong>anti</strong>-<strong>Asian</strong> sentiment.</p>","[]","[]","False","[]",NA,2,0,0,"False","False",NA,"[]",1241430196265177088
"169",174,"SrFezza","❌Deplorable Chris!",4053595324,1241425899184181248,"/SrFezza/status/1241425899184181248","2020-03-21 18:06:13",1584813973,"CKFP Virus then ? That make you happy ? Are You anti Japanese ? Leaving them out of this tweet is offensive .. Are they SUB ASIAN in your eyes ? What’s next calling them JAP( just another person)  They are Asian too ... ASIAN LIVES MATTER you racist ! https://twitter.com/lancealotlama/status/1241228805076738053 …","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""4"" lang=""en"">CKFP <strong>Virus</strong> then ? That make you happy ? Are You <strong>anti</strong> Japanese ? Leaving them out of this tweet is offensive .. Are they SUB <strong>ASIAN</strong> in your eyes ? What’s next calling them JAP( just another person)  They are <strong>Asian</strong> too ... <strong>ASIAN</strong> LIVES MATTER you racist ! <a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://twitter.com/lancealotlama/status/1241228805076738053"" dir=""ltr"" href=""https://t.co/JS6DziZiBt"" rel=""nofollow noopener"" target=""_blank"" title=""https://twitter.com/lancealotlama/status/1241228805076738053""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">twitter.com/lancealotlama/</span><span class=""invisible"">status/1241228805076738053</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>","['https://twitter.com/lancealotlama/status/1241228805076738053']","[]","False","[]",NA,0,0,1,"True","False",NA,"[]",1241425899184181248
"170",175,"thepaymentnerd","thepaymentnerd",1117214874474430464,1241402596746641408,"/thepaymentnerd/status/1241402596746641409","2020-03-21 16:33:37",1584808417,"Racism and anti-Asian bigotry are on the rise. In this difficult time, we need more love and support from each other. Fight the virus, not the people. https://twitter.com/JackMa/status/1241222631895879680 …","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""4"" lang=""en"">Racism and <strong>anti</strong>-<strong>Asian</strong> bigotry are on the rise. In this difficult time, we need more love and support from each other. Fight the <strong>virus</strong>, not the people. <a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://twitter.com/JackMa/status/1241222631895879680"" dir=""ltr"" href=""https://t.co/pfBT5qmfdX"" rel=""nofollow noopener"" target=""_blank"" title=""https://twitter.com/JackMa/status/1241222631895879680""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">twitter.com/JackMa/status/</span><span class=""invisible"">1241222631895879680</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>","['https://twitter.com/JackMa/status/1241222631895879680']","[]","False","[]",NA,0,0,0,"False","False",NA,"[]",1241402596746641408
"171",176,"katcoquemont","Kathryn K. Coquemont, Ph.D.",2874570605,1241383635241955328,"/katcoquemont/status/1241383635241955329","2020-03-21 15:18:17",1584803897,"I won’t share my personal experiences with xenophobia & racism since COVID-19 on Twitter bc I think it will target me more, but I will say this: The anti-Chinese rhetoric from politicians will impact Asian Americans longer than the virus & that scares me.","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">I won’t share my personal experiences with xenophobia &amp; racism since COVID-19 on Twitter bc I think it will target me more, but I will say this: The <strong>anti</strong>-Chinese rhetoric from politicians will impact <strong>Asian</strong> Americans longer than the <strong>virus</strong> &amp; that scares me.</p>","[]","[]","False","[]",NA,410,55,22,"True","False",NA,"[]",1241383635241955328
"172",177,"ritamitsuko","millennium falco",194548907,1241357322192138240,"/ritamitsuko/status/1241357322192138242","2020-03-21 13:33:43",1584797623,"indignant ""WE'RE ACTUALLY AMERICAN / GERMAN / BRITISH TOO BECAUSE WE WERE BORN HERE ""  takes of diaspora kids as reactions to anti-asian, racist sentiments like trump's labelling of covid-19 as chinese virus, aren't the great comeback they think it is ","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">indignant ""WE'RE ACTUALLY AMERICAN / GERMAN / BRITISH TOO BECAUSE WE WERE BORN HERE <img alt=""😡"" aria-label=""Emoji: Pouting face"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f621.png"" title=""Pouting face""/>""  takes of diaspora kids as reactions to <strong>anti</strong>-<strong>asian</strong>, racist sentiments like trump's labelling of covid-19 as chinese <strong>virus</strong>, aren't the great comeback they think it is <img alt=""😩"" aria-label=""Emoji: Weary face"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f629.png"" title=""Weary face""/></p>","[]","[]","False","[]",NA,2,1,1,"True","False",NA,"[]",1241357322192138240
"173",178,"BrianYoung","Brian Young",13102242,1241341061135466496,"/BrianYoung/status/1241341061135466496","2020-03-21 12:29:06",1584793746,"Here's an example of how Trump and foreign bots/disinfo network works together to spread hate. Trump starts calling it the ""Chinese virus"" and bots like this start spamming Twitter with anti-Asian hate.

Trump is an active menace to our society. https://twitter.com/FrancesWangTV/status/1241171007873916928 …","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""4"" lang=""en"">Here's an example of how Trump and foreign bots/disinfo network works together to spread hate. Trump starts calling it the ""Chinese <strong>virus</strong>"" and bots like this start spamming Twitter with <strong>anti</strong>-<strong>Asian</strong> hate.

Trump is an active menace to our society. <a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://twitter.com/FrancesWangTV/status/1241171007873916928"" dir=""ltr"" href=""https://t.co/t0U71Pk9s2"" rel=""nofollow noopener"" target=""_blank"" title=""https://twitter.com/FrancesWangTV/status/1241171007873916928""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">twitter.com/FrancesWangTV/</span><span class=""invisible"">status/1241171007873916928</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>","['https://twitter.com/FrancesWangTV/status/1241171007873916928']","[]","False","[]",NA,0,0,0,"False","False",NA,"[]",1241341061135466496
"174",179,"AngryRetBanker","Angry Retail Banker",3895507695,1241330915479105536,"/AngryRetBanker/status/1241330915479105542","2020-03-21 11:48:47",1584791327,"This tweet reminds me of a Trump speech.

Nearly four minutes to say nothing other than a couple of anti-Asian soundbites.

If @w_terrence had had me at any point, he lost me at ""Chinese virus"". https://twitter.com/w_terrence/status/1241171516038844418 …","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""4"" lang=""en"">This tweet reminds me of a Trump speech.

Nearly four minutes to say nothing other than a couple of <strong>anti</strong>-<strong>Asian</strong> soundbites.

If <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""47293791"" dir=""ltr"" href=""/w_terrence""><s>@</s><b>w_terrence</b></a> had had me at any point, he lost me at ""Chinese <strong>virus</strong>"". <a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://twitter.com/w_terrence/status/1241171516038844418"" dir=""ltr"" href=""https://t.co/9jwXSJ40Vm"" rel=""nofollow noopener"" target=""_blank"" title=""https://twitter.com/w_terrence/status/1241171516038844418""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">twitter.com/w_terrence/sta</span><span class=""invisible"">tus/1241171516038844418</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>","['https://twitter.com/w_terrence/status/1241171516038844418']","[]","False","[]",NA,0,0,0,"False","False",NA,"[]",1241330915479105536
"175",180,"angeaow","Angeline Aow",755058670795448320,1241292341903851520,"/angeaow/status/1241292341903851520","2020-03-21 09:15:31",1584782131,"""media have reported alarming incidents of hate crimes...targeting people of Asian descent..(US) gvt officials...have stoked anti-Chinese sentiment by referring to the coronavirus as the “Chinese Virus,” and...the “Kung Flu.”

During #C19 be an upstander!https://www.hrw.org/news/2020/03/19/human-rights-dimensions-covid-19-response#_Toc35446583 …","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">""media have reported alarming incidents of hate crimes...targeting people of <strong>Asian</strong> descent..(US) gvt officials...have stoked <strong>anti</strong>-Chinese sentiment by referring to the coronavirus as the “Chinese <strong>Virus</strong>,” and...the “Kung Flu.”

During <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/C19?src=hash""><s>#</s><b>C19</b></a> be an upstander!<a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://www.hrw.org/news/2020/03/19/human-rights-dimensions-covid-19-response#_Toc35446583"" dir=""ltr"" href=""https://t.co/vGid0mn0ex"" rel=""nofollow noopener"" target=""_blank"" title=""https://www.hrw.org/news/2020/03/19/human-rights-dimensions-covid-19-response#_Toc35446583""><span class=""tco-ellipsis""></span><span class=""invisible"">https://www.</span><span class=""js-display-url"">hrw.org/news/2020/03/1</span><span class=""invisible"">9/human-rights-dimensions-covid-19-response#_Toc35446583</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>","['https://www.hrw.org/news/2020/03/19/human-rights-dimensions-covid-19-response#_Toc35446583']","['C19', '_Toc35446583']","False","[]",NA,3,1,0,"False","False",NA,"[]",1241292341903851520
"176",181,"OrkneyBear","David S. Briggs",462310129,1241286651764244480,"/OrkneyBear/status/1241286651764244480","2020-03-21 08:52:54",1584780774,"Anti-Asian sentiment grows in US as Trump calls corona the 'Chinese virus' https://www.telegraph.co.uk/news/2020/03/20/anti-asian-sentiment-grows-us-trump-calls-corona-chinese-virus/ …","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><strong>Anti</strong>-<strong>Asian</strong> sentiment grows in US as Trump calls corona the 'Chinese <strong>virus</strong>' <a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://www.telegraph.co.uk/news/2020/03/20/anti-asian-sentiment-grows-us-trump-calls-corona-chinese-virus/"" dir=""ltr"" href=""https://t.co/DYUwXKIkZF"" rel=""nofollow noopener"" target=""_blank"" title=""https://www.telegraph.co.uk/news/2020/03/20/anti-asian-sentiment-grows-us-trump-calls-corona-chinese-virus/""><span class=""tco-ellipsis""></span><span class=""invisible"">https://www.</span><span class=""js-display-url"">telegraph.co.uk/news/2020/03/2</span><span class=""invisible"">0/anti-asian-sentiment-grows-us-trump-calls-corona-chinese-virus/</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>","['https://www.telegraph.co.uk/news/2020/03/20/anti-asian-sentiment-grows-us-trump-calls-corona-chinese-virus/']","[]","False","[]",NA,0,0,0,"False","False",NA,"[]",1241286651764244480
